,odd src,odd href,odd,silver,odd (2),odd href (2),dbclubcrest src,odd href (3),dbclubcrest src (2),odd href (4),dbnationflag src,swapHeader,swapHeader (2),swapHeader (3),swapHeader (4),swapHeader (5),swapHeader (6),odd (3),odd (4),even src,even href,even,even (2),even href (2),even href (3),even href (4),even (3),even (4),silverrare,bronze,bronzerare,gold,goldrare,legend,carniball,goldif
996,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/12843/ryan-fulton,Ryan Fulton,,GK,https://wefut.com/club/80/25,https://static.wefut.com/assets/images/fut25/clubbadges/80.png,https://wefut.com/league/50/25,https://static.wefut.com/assets/images/fut25/leaguebadges/50.png,https://wefut.com/nation/42/25,https://static.wefut.com/assets/images/nation_flag/42.jpg,63,62,63,65,32,62,3★,1★,,,,,,,,,,,63.0,,,,,,
997,,,,,,,https://static.wefut.com/assets/images/fut25/clubbadges/896.png,,https://static.wefut.com/assets/images/fut25/leaguebadges/189.png,,https://static.wefut.com/assets/images/nation_flag/47.jpg,64,59,61,64,40,63,,,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/12811/mirko-salvi,Mirko Salvi,GK,https://wefut.com/club/896/25,https://wefut.com/league/189/25,https://wefut.com/nation/47/25,3★,1★,,63.0,,,,,,
998,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/12809/ahmed-al-kassar,Ahmed Al Kassar,,GK,https://wefut.com/club/112391/25,https://static.wefut.com/assets/images/fut25/clubbadges/112391.png,https://wefut.com/league/350/25,https://static.wefut.com/assets/images/fut25/leaguebadges/350.png,https://wefut.com/nation/183/25,https://static.wefut.com/assets/images/nation_flag/183.jpg,62,63,55,65,40,63,3★,1★,,,,,,,,,,,63.0,,,,,,
999,,,,,,,https://static.wefut.com/assets/images/fut25/clubbadges/110765.png,,https://static.wefut.com/assets/images/fut25/leaguebadges/83.png,,https://static.wefut.com/assets/images/nation_flag/167.jpg,64,61,58,63,61,61,,,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/12792/lee-bum-soo,Lee Bum Soo,GK,https://wefut.com/club/110765/25,https://wefut.com/league/83/25,https://wefut.com/nation/167/25,3★,1★,,63.0,,,,,,
1000,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/12788/remi-matthews,Remi Matthews,,GK,https://wefut.com/club/1799/25,https://static.wefut.com/assets/images/fut25/clubbadges/1799.png,https://wefut.com/league/13/25,https://static.wefut.com/assets/images/fut25/leaguebadges/13.png,https://wefut.com/nation/14/25,https://static.wefut.com/assets/images/nation_flag/14.jpg,64,63,62,63,45,62,3★,1★,,,,,,,,,,,63.0,,,,,,
1001,,,,,,,https://static.wefut.com/assets/images/fut25/clubbadges/8.png,,https://static.wefut.com/assets/images/fut25/leaguebadges/14.png,,https://static.wefut.com/assets/images/nation_flag/14.jpg,63,61,62,63,49,62,,,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/12782/alex-cairns,Alex Cairns,GK,https://wefut.com/club/8/25,https://wefut.com/league/14/25,https://wefut.com/nation/14/25,3★,1★,,63.0,,,,,,
1002,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/12781/lee-burge,Lee Burge,,GK,https://wefut.com/club/1930/25,https://static.wefut.com/assets/images/fut25/clubbadges/1930.png,https://wefut.com/league/60/25,https://static.wefut.com/assets/images/fut25/leaguebadges/60.png,https://wefut.com/nation/14/25,https://static.wefut.com/assets/images/nation_flag/14.jpg,62,61,61,64,42,63,2★,1★,,,,,,,,,,,63.0,,,,,,
1003,,,,,,,https://static.wefut.com/assets/images/fut25/clubbadges/113378.png,,https://static.wefut.com/assets/images/fut25/leaguebadges/330.png,,https://static.wefut.com/assets/images/nation_flag/39.jpg,64,63,60,63,36,62,,,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/12768/dinu-moldovan,Dinu Moldovan,GK,https://wefut.com/club/113378/25,https://wefut.com/league/330/25,https://wefut.com/nation/39/25,2★,1★,,63.0,,,,,,
1004,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/12757/jasmin-buric,Jasmin Burić,,GK,https://wefut.com/club/110749/25,https://static.wefut.com/assets/images/fut25/clubbadges/110749.png,https://wefut.com/league/66/25,https://static.wefut.com/assets/images/fut25/leaguebadges/66.png,https://wefut.com/nation/8/25,https://static.wefut.com/assets/images/nation_flag/8.jpg,63,63,60,63,24,63,2★,1★,,,,,,,,,,,63.0,,,,,,
1005,,,,,,,https://static.wefut.com/assets/images/fut25/clubbadges/28.png,,https://static.wefut.com/assets/images/fut25/leaguebadges/20.png,,https://static.wefut.com/assets/images/nation_flag/21.jpg,63,61,64,64,46,60,,,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/12752/tom-mickel,Tom Mickel,GK,https://wefut.com/club/28/25,https://wefut.com/league/20/25,https://wefut.com/nation/21/25,2★,1★,,63.0,,,,,,
1006,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/12743/andreas-lukse,Andreas Lukse,,GK,https://wefut.com/club/110720/25,https://static.wefut.com/assets/images/fut25/clubbadges/110720.png,https://wefut.com/league/80/25,https://static.wefut.com/assets/images/fut25/leaguebadges/80.png,https://wefut.com/nation/4/25,https://static.wefut.com/assets/images/nation_flag/4.jpg,64,62,60,63,39,62,3★,1★,,,,,,,,,,,63.0,,,,,,
1007,,,,,,,https://static.wefut.com/assets/images/fut25/clubbadges/319.png,,https://static.wefut.com/assets/images/fut25/leaguebadges/56.png,,https://static.wefut.com/assets/images/nation_flag/36.jpg,64,61,62,65,24,63,,,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/12742/anders-kristiansen,Anders Kristiansen,GK,https://wefut.com/club/319/25,https://wefut.com/league/56/25,https://wefut.com/nation/36/25,2★,1★,,63.0,,,,,,
1008,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/12740/pierluigi-frattali,Pierluigi Frattali,,GK,https://wefut.com/club/111657/25,https://static.wefut.com/assets/images/fut25/clubbadges/111657.png,https://wefut.com/league/32/25,https://static.wefut.com/assets/images/fut25/leaguebadges/32.png,https://wefut.com/nation/27/25,https://static.wefut.com/assets/images/nation_flag/27.jpg,62,62,60,62,50,63,1★,1★,,,,,,,,,,,63.0,,,,,,
1009,,,,,,,https://static.wefut.com/assets/images/fut25/clubbadges/1793.png,,https://static.wefut.com/assets/images/fut25/leaguebadges/60.png,,https://static.wefut.com/assets/images/nation_flag/14.jpg,64,62,63,60,54,61,,,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/12737/david-button,David Button,GK,https://wefut.com/club/1793/25,https://wefut.com/league/60/25,https://wefut.com/nation/14/25,3★,1★,,63.0,,,,,,
1010,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/12736/marco-knaller,Marco Knaller,,GK,https://wefut.com/club/1787/25,https://static.wefut.com/assets/images/fut25/clubbadges/1787.png,https://wefut.com/league/80/25,https://static.wefut.com/assets/images/fut25/leaguebadges/80.png,https://wefut.com/nation/4/25,https://static.wefut.com/assets/images/nation_flag/4.jpg,61,64,51,62,42,63,3★,1★,,,,,,,,,,,63.0,,,,,,
1011,,,,,,,https://static.wefut.com/assets/images/fut25/clubbadges/1806.png,,https://static.wefut.com/assets/images/fut25/leaguebadges/14.png,,https://static.wefut.com/assets/images/nation_flag/14.jpg,61,62,59,65,34,63,,,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/12734/frank-fielding,Frank Fielding,GK,https://wefut.com/club/1806/25,https://wefut.com/league/14/25,https://wefut.com/nation/14/25,3★,1★,,63.0,,,,,,
1012,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/12731/quentin-westberg,Quentin Westberg,,GK,https://wefut.com/club/112885/25,https://static.wefut.com/assets/images/fut25/clubbadges/112885.png,https://wefut.com/league/39/25,https://static.wefut.com/assets/images/fut25/leaguebadges/39.png,https://wefut.com/nation/95/25,https://static.wefut.com/assets/images/nation_flag/95.jpg,62,63,62,63,24,64,2★,1★,,,,,,,,,,,63.0,,,,,,
1013,,,,,,,https://static.wefut.com/assets/images/fut25/clubbadges/1571.png,,https://static.wefut.com/assets/images/fut25/leaguebadges/65.png,,https://static.wefut.com/assets/images/nation_flag/25.jpg,62,64,65,61,41,64,,,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/12729/brendan-clarke,Brendan Clarke,GK,https://wefut.com/club/1571/25,https://wefut.com/league/65/25,https://wefut.com/nation/25/25,3★,1★,,63.0,,,,,,
1014,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/14446/lucas-lavagnino,Lucas Lavagnino,,GK,https://wefut.com/club/1876/25,https://static.wefut.com/assets/images/fut25/clubbadges/1876.png,https://wefut.com/league/1003/25,https://static.wefut.com/assets/images/fut25/leaguebadges/1003.png,https://wefut.com/nation/52/25,https://static.wefut.com/assets/images/nation_flag/52.jpg,61,59,58,67,48,59,3★,1★,,,,,,,,,,,,62.0,,,,,
1015,,,,,,,https://static.wefut.com/assets/images/fut25/clubbadges/1898.png,,https://static.wefut.com/assets/images/fut25/leaguebadges/308.png,,https://static.wefut.com/assets/images/nation_flag/38.jpg,60,58,63,68,30,61,,,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/14413/tome-sousa,Tomé Sousa,GK,https://wefut.com/club/1898/25,https://wefut.com/league/308/25,https://wefut.com/nation/38/25,2★,1★,,,62.0,,,,,
1016,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/14398/fabricio-iacovich,Fabricio Iacovich,,GK,https://wefut.com/club/101083/25,https://static.wefut.com/assets/images/fut25/clubbadges/101083.png,https://wefut.com/league/1003/25,https://static.wefut.com/assets/images/fut25/leaguebadges/1003.png,https://wefut.com/nation/52/25,https://static.wefut.com/assets/images/nation_flag/52.jpg,62,60,61,64,48,59,3★,1★,,,,,,,,,,,,62.0,,,,,
1017,,,,,,,https://static.wefut.com/assets/images/fut25/clubbadges/114393.png,,https://static.wefut.com/assets/images/fut25/leaguebadges/66.png,,https://static.wefut.com/assets/images/nation_flag/37.jpg,66,58,59,62,28,64,,,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/14378/kevin-komar,Kevin Komar,GK,https://wefut.com/club/114393/25,https://wefut.com/league/66/25,https://wefut.com/nation/37/25,2★,1★,,,62.0,,,,,
1018,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/14305/muhammet-taha-tepe,Muhammet Taha Tepe,,GK,https://wefut.com/club/436/25,https://static.wefut.com/assets/images/fut25/clubbadges/436.png,https://wefut.com/league/68/25,https://static.wefut.com/assets/images/fut25/leaguebadges/68.png,https://wefut.com/nation/48/25,https://static.wefut.com/assets/images/nation_flag/48.jpg,64,65,55,63,24,56,2★,1★,,,,,,,,,,,,62.0,,,,,
1019,,,,,,,https://static.wefut.com/assets/images/fut25/clubbadges/131477.png,,https://static.wefut.com/assets/images/fut25/leaguebadges/2221.png,,https://static.wefut.com/assets/images/nation_flag/95.jpg,64,58,59,68,47,58,,,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/14291/melissa-lowder,Melissa Lowder,GK,https://wefut.com/club/131477/25,https://wefut.com/league/2221/25,https://wefut.com/nation/95/25,2★,1★,,,62.0,,,,,
1020,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/14282/radek-vitek,Radek Vitek,,GK,https://wefut.com/club/110720/25,https://static.wefut.com/assets/images/fut25/clubbadges/110720.png,https://wefut.com/league/80/25,https://static.wefut.com/assets/images/fut25/leaguebadges/80.png,https://wefut.com/nation/12/25,https://static.wefut.com/assets/images/nation_flag/12.jpg,61,62,55,62,46,59,3★,1★,,,,,,,,,,,,62.0,,,,,
1021,,,,,,,https://static.wefut.com/assets/images/fut25/clubbadges/112163.png,,https://static.wefut.com/assets/images/fut25/leaguebadges/2012.png,,https://static.wefut.com/assets/images/nation_flag/155.jpg,63,60,56,67,19,61,,,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/14279/zhao-bo,Zhao Bo,GK,https://wefut.com/club/112163/25,https://wefut.com/league/2012/25,https://wefut.com/nation/155/25,2★,1★,,,62.0,,,,,
1022,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/14273/ji-jiabao,Ji Jiabao,,GK,https://wefut.com/club/131488/25,https://static.wefut.com/assets/images/fut25/clubbadges/131488.png,https://wefut.com/league/2012/25,https://static.wefut.com/assets/images/fut25/leaguebadges/2012.png,https://wefut.com/nation/155/25,https://static.wefut.com/assets/images/nation_flag/155.jpg,59,60,56,69,16,58,3★,1★,,,,,,,,,,,,62.0,,,,,
1023,,,,,,,https://static.wefut.com/assets/images/fut25/clubbadges/1832.png,,https://static.wefut.com/assets/images/fut25/leaguebadges/20.png,,https://static.wefut.com/assets/images/nation_flag/21.jpg,64,60,64,70,32,52,,,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/14271/max-weiss,Max Weiß,GK,https://wefut.com/club/1832/25,https://wefut.com/league/20/25,https://wefut.com/nation/21/25,2★,1★,,,62.0,,,,,
1024,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/14242/silas-ostrzinski,Silas Ostrzinski,,GK,https://wefut.com/club/110676/25,https://static.wefut.com/assets/images/fut25/clubbadges/110676.png,https://wefut.com/league/2076/25,https://static.wefut.com/assets/images/fut25/leaguebadges/2076.png,https://wefut.com/nation/21/25,https://static.wefut.com/assets/images/nation_flag/21.jpg,65,59,59,65,29,59,2★,1★,,,,,,,,,,,,62.0,,,,,
1025,,,,,,,https://static.wefut.com/assets/images/fut25/clubbadges/110588.png,,https://static.wefut.com/assets/images/fut25/leaguebadges/20.png,,https://static.wefut.com/assets/images/nation_flag/21.jpg,65,64,64,63,27,63,,,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/14204/noah-kruth,Noah Kruth,GK,https://wefut.com/club/110588/25,https://wefut.com/league/20/25,https://wefut.com/nation/21/25,2★,1★,,,62.0,,,,,
1026,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/14200/daniil-khudyakov,Daniil Khudyakov,,GK,https://wefut.com/club/209/25,https://static.wefut.com/assets/images/fut25/clubbadges/209.png,https://wefut.com/league/80/25,https://static.wefut.com/assets/images/fut25/leaguebadges/80.png,https://wefut.com/nation/40/25,https://static.wefut.com/assets/images/nation_flag/40.jpg,60,59,65,66,40,61,3★,1★,,,,,,,,,,,,62.0,,,,,
1027,,,,,,,https://static.wefut.com/assets/images/fut25/clubbadges/1814.png,,https://static.wefut.com/assets/images/fut25/leaguebadges/17.png,,https://static.wefut.com/assets/images/nation_flag/129.jpg,66,61,59,65,41,58,,,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/14141/amjhad-nazih,Amjhad Nazih,GK,https://wefut.com/club/1814/25,https://wefut.com/league/17/25,https://wefut.com/nation/129/25,2★,1★,,,62.0,,,,,
1028,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/14137/arda-ozcimen,Arda Özçimen,,GK,https://wefut.com/club/101026/25,https://static.wefut.com/assets/images/fut25/clubbadges/101026.png,https://wefut.com/league/68/25,https://static.wefut.com/assets/images/fut25/leaguebadges/68.png,https://wefut.com/nation/48/25,https://static.wefut.com/assets/images/nation_flag/48.jpg,64,61,61,68,27,59,2★,1★,,,,,,,,,,,,62.0,,,,,
1029,,,,,,,https://static.wefut.com/assets/images/fut25/clubbadges/111001.png,,https://static.wefut.com/assets/images/fut25/leaguebadges/1014.png,,https://static.wefut.com/assets/images/nation_flag/60.jpg,57,61,67,67,27,63,,,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/14132/enzo-lopez,Enzo López,GK,https://wefut.com/club/111001/25,https://wefut.com/league/1014/25,https://wefut.com/nation/60/25,2★,1★,,,62.0,,,,,
1030,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/14123/alfonso-pastor,Alfonso Pastor,,GK,https://wefut.com/club/1853/25,https://static.wefut.com/assets/images/fut25/clubbadges/1853.png,https://wefut.com/league/54/25,https://static.wefut.com/assets/images/fut25/leaguebadges/54.png,https://wefut.com/nation/45/25,https://static.wefut.com/assets/images/nation_flag/45.jpg,69,63,66,60,23,58,2★,1★,,,,,,,,,,,,62.0,,,,,
1031,,,,,,,https://static.wefut.com/assets/images/fut25/clubbadges/1530.png,,https://static.wefut.com/assets/images/fut25/leaguebadges/16.png,,https://static.wefut.com/assets/images/nation_flag/18.jpg,63,65,60,66,24,60,,,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/14096/melvin-zinga,Melvin Zinga,GK,https://wefut.com/club/1530/25,https://wefut.com/league/16/25,https://wefut.com/nation/18/25,2★,1★,,,62.0,,,,,
1032,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/14090/alberto-sanchez,Alberto Sánchez,,GK,https://wefut.com/club/242/25,https://static.wefut.com/assets/images/fut25/clubbadges/242.png,https://wefut.com/league/54/25,https://static.wefut.com/assets/images/fut25/leaguebadges/54.png,https://wefut.com/nation/45/25,https://static.wefut.com/assets/images/nation_flag/45.jpg,62,63,70,62,31,58,3★,1★,,,,,,,,,,,,62.0,,,,,
1033,,,,,,,https://static.wefut.com/assets/images/fut25/clubbadges/171.png,,https://static.wefut.com/assets/images/fut25/leaguebadges/20.png,,https://static.wefut.com/assets/images/nation_flag/21.jpg,63,61,61,62,29,65,,,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/14076/jan-reichert,Jan Reichert,GK,https://wefut.com/club/171/25,https://wefut.com/league/20/25,https://wefut.com/nation/21/25,2★,1★,,,62.0,,,,,
1034,https://static.wefut.com/assets/images/green_plus.png,https://wefut.com/player/25/14072/elliot-panicco,Elliot Panicco,,GK,https://wefut.com/club/114162/25,https://static.wefut.com/assets/images/fut25/clubbadges/114162.png,https://wefut.com/league/39/25,https://static.wefut.com/assets/images/fut25/leaguebadges/39.png,https://wefut.com/nation/95/25,https://static.wefut.com/assets/images/nation_flag/95.jpg,63,58,58,68,29,60,3★,1★,,,,,,,,,,,,62.0,,,,,
